2022-09-08 22:13:04,093 INFO  Logger.cs: 70 - 
2022-09-08 22:30:52,232 INFO  ExportHelperExtension.cs: 1136 - Found 74 in PM ZortraxRobot Arm.stp-1
2022-09-08 22:30:52,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PM ZortraxRobot Arm.stp-1
2022-09-08 22:30:52,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from piecitas-1
2022-09-08 22:30:52,234 INFO  ExportHelperExtension.cs: 1136 - Found 31 in piecitas-1
2022-09-08 22:30:52,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in piecitas-1
2022-09-08 22:30:52,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ensamblaje1-2
2022-09-08 22:30:52,236 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Ensamblaje1-2
2022-09-08 22:30:52,237 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ensamblaje1-2
2022-09-08 22:30:52,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from brazo_sociedad
2022-09-08 22:30:52,238 INFO  ExportHelperExtension.cs: 1136 - Found 52 in brazo_sociedad
2022-09-08 22:30:52,239 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in brazo_sociedad
2022-09-08 22:30:52,240 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-08 22:30:52,240 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-08 22:30:52,241 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm2-1
2022-09-08 22:30:52,241 INFO  ExportHelperExtension.cs: 1136 - Found 38 in arm2-1
2022-09-08 22:30:52,242 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm2-1
2022-09-08 22:30:52,242 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PM ZortraxRobot Arm.stp-1
2022-09-08 22:30:52,369 INFO  ExportHelperExtension.cs: 1136 - Found 74 in PM ZortraxRobot Arm.stp-1
2022-09-08 22:30:52,371 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PM ZortraxRobot Arm.stp-1
2022-09-08 22:30:52,372 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from piecitas-1
2022-09-08 22:30:52,373 INFO  ExportHelperExtension.cs: 1136 - Found 31 in piecitas-1
2022-09-08 22:30:52,374 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in piecitas-1
2022-09-08 22:30:52,374 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ensamblaje1-2
2022-09-08 22:30:52,374 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Ensamblaje1-2
2022-09-08 22:30:52,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ensamblaje1-2
2022-09-08 22:30:52,471 INFO  SwAddin.cs: 339 - Loading config tree
2022-09-08 22:30:52,472 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-09-08 22:30:52,476 INFO  SwAddin.cs: 344 - Showing property manager
2022-09-08 22:30:55,666 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:31:10,503 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:31:12,510 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:31:47,127 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:31:52,875 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:31:55,649 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:32:12,854 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:32:23,201 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:32:25,678 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:32:31,077 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:32:42,959 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:32:44,697 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:32:57,157 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-09-08 22:32:57,666 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-08 22:33:19,919 INFO  SwAddin.cs: 294 - Assembly export called for file brazo_sociedad
2022-09-08 22:33:19,919 INFO  SwAddin.cs: 299 - Save is required
2022-09-08 22:33:19,920 INFO  SwAddin.cs: 313 - Saving assembly
2022-09-08 22:33:20,811 INFO  SwAddin.cs: 316 - Opening property manager
2022-09-08 22:33:20,812 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from brazo_sociedad
2022-09-08 22:33:20,813 INFO  ExportHelperExtension.cs: 1136 - Found 53 in brazo_sociedad
2022-09-08 22:33:20,814 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in brazo_sociedad
2022-09-08 22:33:20,815 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-08 22:33:20,816 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-08 22:33:20,816 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm2-1
2022-09-08 22:33:20,818 INFO  ExportHelperExtension.cs: 1136 - Found 38 in arm2-1
2022-09-08 22:33:20,819 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arm2-1
2022-09-08 22:33:20,819 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PM ZortraxRobot Arm.stp-1
2022-09-08 22:33:20,821 INFO  ExportHelperExtension.cs: 1136 - Found 74 in PM ZortraxRobot Arm.stp-1
2022-09-08 22:33:20,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in PM ZortraxRobot Arm.stp-1
2022-09-08 22:33:20,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from piecitas-1
2022-09-08 22:33:20,823 INFO  ExportHelperExtension.cs: 1136 - Found 31 in piecitas-1
2022-09-08 22:33:20,824 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in piecitas-1
2022-09-08 22:33:20,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ensamblaje1-2
2022-09-08 22:33:20,826 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Ensamblaje1-2
2022-09-08 22:33:20,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ensamblaje1-2
2022-09-08 22:33:20,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from brazo_sociedad
2022-09-08 22:33:20,828 INFO  ExportHelperExtension.cs: 1136 - Found 53 in brazo_sociedad
2022-09-08 22:33:20,829 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in brazo_sociedad
2022-09-08 22:33:20,830 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-08 22:33:20,830 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-09-08 22:33:20,831 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm2-1
2022-09-08 22:33:20,831 INFO  ExportHelperExtension.cs: 1136 - Found 38 in arm2-1
2022-09-08 22:33:20,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm2-1
2022-09-08 22:33:20,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PM ZortraxRobot Arm.stp-1
2022-09-08 22:33:20,833 INFO  ExportHelperExtension.cs: 1136 - Found 74 in PM ZortraxRobot Arm.stp-1
2022-09-08 22:33:20,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PM ZortraxRobot Arm.stp-1
2022-09-08 22:33:20,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from piecitas-1
2022-09-08 22:33:20,836 INFO  ExportHelperExtension.cs: 1136 - Found 31 in piecitas-1
2022-09-08 22:33:20,837 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in piecitas-1
2022-09-08 22:33:20,838 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ensamblaje1-2
2022-09-08 22:33:20,839 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Ensamblaje1-2
2022-09-08 22:33:20,840 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ensamblaje1-2
2022-09-08 22:33:21,269 INFO  SwAddin.cs: 339 - Loading config tree
2022-09-08 22:33:21,272 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
